time,away,full_name,fumbles_lost,home,homeaway,player_id,position,receiving_rec,receiving_tar,receiving_tds,receiving_yds,rushing_att,rushing_tds,rushing_yds,team,week,year
747,CLE,Robert Turbin,1,NYJ,0,00-0029273,RB,0,0,0,0,0,0,0,CLE,16,2013
747,DAL,Darren McFadden,0,WAS,0,00-0026144,RB,1,3,0,8,4,60,8,DAL,16,2013
747,OAK,Jamize Olawale,0,SD,0,00-0029492,RB,0,1,0,0,0,0,0,OAK,16,2013
747,CHI,Darren Sproles,0,PHI,1,00-0023564,RB,3,5,0,18,1,0,2,PHI,16,2013
747,NYG,Shane Vereen,0,DET,0,00-0027994,RB,1,2,60,4,2,0,6,NYG,16,2013
747,ARI,Chris Johnson,0,SEA,0,00-0026164,RB,1,1,0,3,22,0,90,ARI,16,2013
747,MIN,Adrian Peterson,0,CIN,0,00-0025394,RB,1,1,0,2,11,0,45,MIN,16,2013
747,MIA,Jerome Felton,0,BUF,1,00-0026286,RB,0,0,0,0,0,0,0,BUF,16,2013
747,DEN,Jonathan Grimes,0,HOU,1,00-0029510,RB,0,0,0,0,5,0,23,HOU,16,2013
747,CHI,Matt Forte,0,PHI,0,00-0026184,RB,4,5,0,25,9,0,29,CHI,16,2013
747,ATL,Reggie Bush,1,SF,1,00-0024217,RB,2,4,0,10,12,0,34,SF,16,2013
747,NO,Mark Ingram,0,CAR,0,00-0027966,RB,1,1,0,7,13,0,83,NO,16,2013
747,TEN,Toby Gerhart,0,JAC,1,00-0027888,RB,0,0,0,0,0,0,0,JAC,16,2013
747,TEN,Bernard Pierce,0,JAC,1,00-0029264,RB,3,5,0,27,10,0,31,JAC,16,2013
747,IND,Knile Davis,1,KC,1,00-0030280,RB,0,0,0,0,1,0,2,KC,16,2013
747,NO,Fozzy Whittaker,0,CAR,1,00-0029731,RB,0,0,0,0,0,0,0,CAR,16,2013
747,OAK,Danny Woodhead,0,SD,1,00-0026019,RB,3,3,0,16,8,0,52,SD,16,2013
747,MIA,Anthony Dixon,0,BUF,1,00-0027772,RB,0,0,0,0,0,0,0,BUF,16,2013
747,CLE,Zac Stacy,1,NYJ,1,00-0030536,RB,1,1,0,5,33,60,104,NYJ,16,2013
747,NE,Brandon Bolden,0,BAL,0,00-0029239,RB,2,4,0,16,1,0,6,NE,16,2013
747,CHI,Jacquizz Rodgers,0,PHI,0,00-0028083,RB,3,3,0,15,3,0,10,CHI,16,2013
747,PIT,Eddie Lacy,0,GB,1,00-0030485,RB,2,3,0,6,15,120,84,GB,16,2013
747,NO,C.J. Spiller,0,CAR,0,00-0027861,RB,3,4,0,26,20,0,77,NO,16,2013
747,MIA,LeSean McCoy,0,BUF,1,00-0027029,RB,6,6,0,29,18,120,133,BUF,16,2013
747,TB,Bobby Rainey,1,STL,0,00-0029384,RB,1,1,0,4,20,60,37,TB,16,2013
747,NE,LeGarrette Blount,0,BAL,0,00-0027325,RB,0,0,0,0,16,120,76,NE,16,2013
747,TEN,Dexter McCluster,0,JAC,0,00-0027651,RB,1,3,0,11,0,0,0,TEN,16,2013
747,NO,Khiry Robinson,0,CAR,0,00-0030348,RB,0,0,0,0,6,0,18,NO,16,2013
747,OAK,Roy Helu,0,SD,0,00-0028043,RB,2,2,0,5,1,0,-2,OAK,16,2013
747,CLE,Stevan Ridley,0,NYJ,1,00-0028011,RB,0,1,0,0,15,0,54,NYJ,16,2013
748,CLE,DeAngelo Williams,1,PIT,1,00-0024242,RB,2,2,0,75,10,0,33,PIT,17,2013
748,KC,Donald Brown,0,SD,1,00-0027003,RB,3,3,0,4,12,60,31,SD,17,2013
748,DET,Joique Bell,0,MIN,0,00-0027218,RB,4,4,0,25,8,0,31,DET,17,2013
748,SF,Andre Ellington,0,ARI,1,00-0030287,RB,3,6,0,12,9,0,30,ARI,17,2013
748,STL,Fred Jackson,0,SEA,1,00-0024204,RB,3,6,0,53,14,60,60,SEA,17,2013
748,PHI,Michael Hill,0,DAL,1,00-0030320,RB,2,2,0,23,1,0,3,DAL,17,2013
748,CLE,Jordan Todman,0,PIT,1,00-0028121,RB,1,3,0,12,2,0,3,PIT,17,2013
748,NYJ,Chris Ivory,0,MIA,0,00-0027531,RB,0,0,0,0,5,0,19,NYJ,17,2013
748,STL,Benny Cunningham,0,SEA,0,00-0029795,RB,1,1,0,2,0,0,0,STL,17,2013
748,PHI,Ryan Mathews,0,DAL,0,00-0027864,RB,2,3,0,11,24,0,144,PHI,17,2013
748,PHI,DeMarco Murray,1,DAL,0,00-0028009,RB,5,7,0,39,17,0,51,PHI,17,2013
748,DEN,Ronnie Hillman,0,OAK,0,00-0029683,RB,0,1,0,0,12,0,30,DEN,17,2013
748,NYJ,Bilal Powell,0,MIA,0,00-0028064,RB,1,3,0,-4,21,0,76,NYJ,17,2013
748,SF,Stepfan Taylor,0,ARI,1,00-0030282,RB,1,1,0,7,2,0,7,ARI,17,2013
748,WAS,Rashad Jennings,0,NYG,1,00-0027155,RB,2,3,0,8,4,0,9,NYG,17,2013
748,DET,Theo Riddick,0,MIN,0,00-0030107,RB,0,0,0,0,0,0,0,DET,17,2013
748,NYJ,Lamar Miller,0,MIA,1,00-0029615,RB,1,1,0,4,17,0,73,MIA,17,2013
748,HOU,Chris Polk,0,TEN,0,00-0029438,RB,1,1,0,34,0,0,0,HOU,17,2013
748,GB,James Starks,0,CHI,0,00-0027791,RB,1,2,0,7,11,0,88,GB,17,2013
748,BAL,Cedric Peerman,0,CIN,1,00-0026932,RB,0,0,0,0,0,0,0,CIN,17,2013
748,DEN,Taiwan Jones,0,OAK,1,00-0028063,RB,0,0,0,0,0,0,0,OAK,17,2013
748,JAC,Frank Gore,0,IND,1,00-0023500,RB,0,0,0,0,13,0,14,IND,17,2013
748,BAL,Giovani Bernard,0,CIN,1,00-0030456,RB,5,7,0,51,13,0,22,CIN,17,2013
748,WAS,Alfred Morris,1,NYG,0,00-0029141,RB,2,2,0,21,16,0,62,WAS,17,2013
748,STL,Marshawn Lynch,0,SEA,1,00-0025399,RB,1,2,0,4,23,60,97,SEA,17,2013
748,CLE,Le'Veon Bell,0,PIT,1,00-0030496,RB,1,1,0,6,20,60,90,PIT,17,2013
748,CLE,Robert Turbin,0,PIT,0,00-0029273,RB,0,0,0,0,7,0,13,CLE,17,2013
748,PHI,Darren McFadden,0,DAL,1,00-0026144,RB,3,4,0,15,7,0,6,DAL,17,2013
748,DEN,Jamize Olawale,0,OAK,1,00-0029492,RB,0,0,0,0,0,0,0,OAK,17,2013
748,PHI,Darren Sproles,0,DAL,0,00-0023564,RB,2,4,0,30,3,0,-1,PHI,17,2013
748,WAS,Shane Vereen,0,NYG,1,00-0027994,RB,3,5,60,42,2,0,3,NYG,17,2013
748,SF,Chris Johnson,0,ARI,1,00-0026164,RB,3,3,0,14,27,60,127,ARI,17,2013
748,STL,Chase Reynolds,0,SEA,0,00-0028795,RB,0,0,0,0,0,0,0,STL,17,2013
748,GB,Matt Forte,0,CHI,1,00-0026184,RB,4,4,60,47,22,120,110,CHI,17,2013
748,HOU,Jonathan Grimes,1,TEN,0,00-0029510,RB,6,6,0,76,16,60,50,HOU,17,2013
748,STL,Isaiah Pead,0,SEA,0,00-0029626,RB,0,0,0,0,0,0,0,STL,17,2013
748,SF,Reggie Bush,0,ARI,0,00-0024217,RB,5,6,60,33,14,0,32,SF,17,2013
748,TB,Mark Ingram,0,NO,1,00-0027966,RB,1,1,0,3,3,0,20,NO,17,2013
748,DET,Matt Asiata,1,MIN,1,00-0028198,RB,2,3,0,-2,14,0,115,MIN,17,2013
748,JAC,Bernard Pierce,0,IND,0,00-0029264,RB,4,4,0,18,5,0,28,JAC,17,2013
748,CAR,Fozzy Whittaker,0,ATL,0,00-0029731,RB,2,5,60,38,0,0,0,CAR,17,2013
748,KC,Knile Davis,0,SD,0,00-0030280,RB,2,4,0,5,27,120,81,KC,17,2013
748,BUF,Anthony Dixon,0,NE,0,00-0027772,RB,2,2,0,27,2,0,-5,BUF,17,2013
748,KC,Danny Woodhead,0,SD,1,00-0026019,RB,7,7,0,42,5,0,18,SD,17,2013
748,BUF,Brandon Bolden,0,NE,1,00-0029239,RB,0,0,0,0,0,0,0,NE,17,2013
748,NYJ,Zac Stacy,0,MIA,0,00-0030536,RB,4,4,0,23,15,0,15,NYJ,17,2013
748,GB,Eddie Lacy,0,CHI,0,00-0030485,RB,2,2,0,15,21,60,66,GB,17,2013
748,TB,C.J. Spiller,0,NO,1,00-0027861,RB,5,5,0,28,19,0,105,NO,17,2013
748,BUF,LeSean McCoy,0,NE,0,00-0027029,RB,1,2,60,3,27,0,131,BUF,17,2013
748,TB,Bobby Rainey,0,NO,0,00-0029384,RB,1,2,0,1,11,0,35,TB,17,2013
748,BUF,LeGarrette Blount,0,NE,1,00-0027325,RB,0,0,0,0,24,120,189,NE,17,2013
748,HOU,Dexter McCluster,0,TEN,1,00-0027651,RB,6,6,60,62,0,0,0,TEN,17,2013
748,TB,Khiry Robinson,0,NO,1,00-0030348,RB,0,0,0,0,10,0,49,NO,17,2013
748,NYJ,Stevan Ridley,0,MIA,0,00-0028011,RB,0,0,0,0,12,0,74,NYJ,17,2013
748,DEN,Roy Helu,0,OAK,1,00-0028043,RB,2,3,0,14,3,0,24,OAK,17,2013
749,JAC,Denard Robinson,0,PHI,0,00-0030547,RB,1,1,0,3,3,0,8,JAC,1,2014
749,CLE,Shaun Draughn,0,PIT,0,00-0028202,RB,0,0,0,0,0,0,0,CLE,1,2014
749,CLE,DeAngelo Williams,0,PIT,1,00-0024242,RB,0,1,0,0,14,0,72,PIT,1,2014
749,NYG,Joique Bell,0,DET,1,00-0027218,RB,1,1,0,5,15,60,51,DET,1,2014
749,SD,Andre Ellington,1,ARI,1,00-0030287,RB,5,5,0,27,13,0,53,ARI,1,2014
749,OAK,Chris Ivory,0,NYJ,1,00-0027531,RB,0,0,0,0,10,60,102,NYJ,1,2014
749,CLE,Jordan Todman,0,PIT,1,00-0028121,RB,1,2,0,5,3,0,6,PIT,1,2014
749,SF,Carlos Hyde,0,DAL,0,00-0031045,RB,0,0,0,0,7,60,50,SF,1,2014
749,JAC,Ryan Mathews,0,PHI,1,00-0027864,RB,2,2,0,20,12,60,40,PHI,1,2014
749,SD,Stepfan Taylor,0,ARI,1,00-0030282,RB,3,3,60,21,1,0,5,ARI,1,2014
749,NE,Lamar Miller,1,MIA,1,00-0029615,RB,4,5,60,19,11,0,59,MIA,1,2014
749,CIN,Justin Forsett,0,BAL,1,00-0026373,RB,5,6,0,14,11,60,70,BAL,1,2014
749,CIN,Lorenzo Taliaferro,0,BAL,1,00-0031066,RB,0,1,0,0,0,0,0,BAL,1,2014
749,CIN,Cedric Peerman,0,BAL,0,00-0026932,RB,0,0,0,0,0,0,0,CIN,1,2014
749,CLE,Isaiah Crowell,0,PIT,0,00-0030656,RB,0,0,0,0,5,120,32,CLE,1,2014
749,CIN,Giovani Bernard,0,BAL,0,00-0030456,RB,6,10,0,62,14,0,48,CIN,1,2014
749,WAS,Alfred Morris,0,HOU,0,00-0029141,RB,0,0,0,0,14,0,91,WAS,1,2014
749,NO,Devonta Freeman,0,ATL,1,00-0031285,RB,2,2,0,18,2,0,15,ATL,1,2014
749,CLE,Le'Veon Bell,0,PIT,1,00-0030496,RB,6,7,0,88,21,60,109,PIT,1,2014
749,CLE,Robert Turbin,0,PIT,0,00-0029273,RB,0,0,0,0,6,0,27,CLE,1,2014
749,SF,Darren McFadden,0,DAL,1,00-0026144,RB,1,1,0,6,4,0,15,DAL,1,2014
749,BUF,Ka'Deem Carey,0,CHI,1,00-0031057,RB,0,0,0,0,1,0,4,CHI,1,2014
749,OAK,Jamize Olawale,0,NYJ,0,00-0029492,RB,0,0,0,0,0,0,0,OAK,1,2014
749,BUF,Matt Forte,0,CHI,1,00-0026184,RB,8,9,0,87,17,0,82,CHI,1,2014
749,WAS,Jonathan Grimes,0,HOU,1,00-0029510,RB,0,0,0,0,1,0,2,HOU,1,2014
749,MIN,Chase Reynolds,0,STL,1,00-0028795,RB,0,0,0,0,0,0,0,STL,1,2014
749,NYG,Andre Williams,0,DET,0,00-0031055,RB,0,1,0,0,5,0,9,NYG,1,2014
749,BUF,Senorise Perry,0,CHI,1,00-0031209,RB,0,0,0,0,0,0,0,CHI,1,2014
749,WAS,Alfred Blue,0,HOU,1,00-0031075,RB,0,0,0,0,1,0,0,HOU,1,2014
749,MIN,Matt Asiata,0,STL,0,00-0028198,RB,1,1,0,5,2,0,10,MIN,1,2014
749,TEN,Bishop Sankey,0,KC,0,00-0031413,RB,0,0,0,0,6,0,25,TEN,1,2014
749,BUF,Anthony Dixon,0,CHI,0,00-0027772,RB,0,0,0,0,5,0,60,BUF,1,2014
749,SD,Danny Woodhead,0,ARI,0,00-0026019,RB,1,1,0,6,6,0,5,SD,1,2014
749,OAK,Zac Stacy,0,NYJ,1,00-0030536,RB,1,2,0,8,11,0,43,NYJ,1,2014
749,TEN,Terrance West,0,KC,0,00-0031375,RB,0,0,0,0,16,0,100,TEN,1,2014
749,MIN,Jerick McKinnon,0,STL,0,00-0031376,RB,0,0,0,0,1,0,1,MIN,1,2014
749,BUF,LeSean McCoy,0,CHI,0,00-0027029,RB,6,6,0,41,21,0,74,BUF,1,2014
749,CAR,Doug Martin,0,TB,1,00-0029613,RB,1,2,0,7,9,0,9,TB,1,2014
749,CAR,Bobby Rainey,1,TB,1,00-0029384,RB,2,2,60,8,4,0,12,TB,1,2014
749,CAR,Jonathan Stewart,0,TB,0,00-0026153,RB,3,3,0,17,9,0,20,CAR,1,2014
749,TEN,Dexter McCluster,0,KC,0,00-0027651,RB,1,2,0,17,9,0,29,TEN,1,2014
749,NE,Damien Williams,0,MIA,1,00-0030874,RB,0,0,0,0,0,0,0,MIA,1,2014
749,OAK,Stevan Ridley,0,NYJ,1,00-0028011,RB,2,2,0,7,8,0,21,NYJ,1,2014
749,CIN,Jeremy Hill,0,BAL,0,00-0031301,RB,0,0,0,0,4,0,19,CIN,1,2014
749,TEN,Jamaal Charles,0,KC,1,00-0026213,RB,4,4,0,15,7,0,19,KC,1,2014
749,SD,Donald Brown,0,ARI,0,00-0027003,RB,0,0,0,0,2,0,-2,SD,1,2014
749,NE,Travaris Cadet,0,MIA,0,00-0029205,RB,1,1,0,5,0,0,0,NE,1,2014
749,GB,Fred Jackson,0,SEA,1,00-0024204,RB,3,3,0,13,7,0,61,SEA,1,2014
749,MIN,Benny Cunningham,0,STL,1,00-0029795,RB,4,4,0,30,5,0,21,STL,1,2014
749,JAC,DeMarco Murray,1,PHI,1,00-0028009,RB,3,4,0,25,22,60,118,PHI,1,2014
749,OAK,Bilal Powell,0,NYJ,1,00-0028064,RB,0,0,0,0,1,0,4,NYJ,1,2014
749,NYG,Rashad Jennings,0,DET,0,00-0027155,RB,4,5,0,50,16,60,46,NYG,1,2014
749,NYG,Theo Riddick,0,DET,1,00-0030107,RB,0,0,0,0,1,0,4,DET,1,2014
749,GB,James Starks,0,SEA,0,00-0027791,RB,2,3,0,11,7,0,37,GB,1,2014
749,IND,Frank Gore,0,DEN,0,00-0023500,RB,0,0,0,0,16,0,63,IND,1,2014
749,GB,Marshawn Lynch,0,SEA,1,00-0025399,RB,1,1,0,14,20,120,110,SEA,1,2014
749,SF,Lance Dunbar,0,DAL,1,00-0029004,RB,3,3,0,21,0,0,0,DAL,1,2014
749,OAK,Latavius Murray,0,NYJ,0,00-0030513,RB,0,0,0,0,0,0,0,OAK,1,2014
749,JAC,Darren Sproles,0,PHI,1,00-0023564,RB,4,6,0,14,11,60,71,PHI,1,2014
749,NYG,Shane Vereen,0,DET,0,00-0027994,RB,5,8,0,35,7,60,36,NYG,1,2014
749,SD,Chris Johnson,0,ARI,1,00-0026164,RB,5,5,60,23,13,0,68,ARI,1,2014
749,MIN,Adrian Peterson,0,STL,0,00-0025394,RB,2,3,0,18,21,0,75,MIN,1,2014
749,IND,C.J. Anderson,0,DEN,1,00-0029854,RB,0,0,0,0,4,0,27,DEN,1,2014
749,SF,Reggie Bush,0,DAL,0,00-0024217,RB,6,6,0,49,9,0,15,SF,1,2014
749,NO,Mark Ingram,0,ATL,0,00-0027966,RB,1,1,0,1,13,120,60,NO,1,2014
749,JAC,Bernard Pierce,1,PHI,0,00-0029264,RB,0,0,0,0,6,0,14,JAC,1,2014
749,JAC,Toby Gerhart,0,PHI,0,00-0027888,RB,2,2,0,15,18,0,42,JAC,1,2014
749,TEN,Knile Davis,0,KC,1,00-0030280,RB,1,1,0,3,1,0,3,KC,1,2014
749,NE,Brandon Bolden,0,MIA,0,00-0029239,RB,1,3,0,4,2,0,8,NE,1,2014
749,BUF,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,1,1,0,1,6,60,34,CHI,1,2014
749,GB,Eddie Lacy,0,SEA,0,00-0030485,RB,3,3,0,11,12,0,34,GB,1,2014
749,NO,C.J. Spiller,0,ATL,0,00-0027861,RB,3,3,60,11,15,0,53,NO,1,2014
749,CLE,Dri Archer,0,PIT,1,00-0031392,RB,0,1,0,0,1,0,4,PIT,1,2014
749,NE,LeGarrette Blount,0,MIA,0,00-0027325,RB,0,1,0,0,4,60,6,NE,1,2014
749,WAS,Arian Foster,1,HOU,1,00-0026796,RB,2,2,0,17,27,0,103,HOU,1,2014
749,NO,Khiry Robinson,0,ATL,0,00-0030348,RB,0,1,0,0,6,60,28,NO,1,2014
749,OAK,Roy Helu,0,NYJ,0,00-0028043,RB,2,3,0,15,4,0,46,OAK,1,2014
750,JAC,Denard Robinson,0,WAS,0,00-0030547,RB,2,2,0,14,0,0,0,JAC,2,2014
750,NO,Shaun Draughn,0,CLE,1,00-0028202,RB,0,0,0,0,0,0,0,CLE,2,2014
750,DET,Joique Bell,1,CAR,0,00-0027218,RB,6,11,0,61,10,0,36,DET,2,2014
750,ARI,Andre Ellington,0,NYG,0,00-0030287,RB,1,3,0,10,15,0,91,ARI,2,2014
750,PIT,Jordan Todman,0,BAL,0,00-0028121,RB,0,0,0,0,0,0,0,PIT,2,2014
750,NYJ,Chris Ivory,0,GB,0,00-0027531,RB,1,1,0,3,13,60,43,NYJ,2,2014
750,DAL,Joseph Randle,0,TEN,0,00-0030388,RB,0,0,0,0,3,0,26,DAL,2,2014
750,PHI,Ryan Mathews,0,IND,0,00-0027864,RB,2,2,0,26,11,0,31,PHI,2,2014
750,CHI,Carlos Hyde,0,SF,1,00-0031045,RB,1,2,0,5,4,0,0,SF,2,2014
750,MIA,Lamar Miller,0,BUF,0,00-0029615,RB,2,5,0,7,11,0,46,MIA,2,2014
750,PIT,Justin Forsett,0,BAL,1,00-0026373,RB,4,4,0,16,8,0,56,BAL,2,2014
750,PIT,Lorenzo Taliaferro,0,BAL,1,00-0031066,RB,0,0,0,0,0,0,0,BAL,2,2014
750,NO,Isaiah Crowell,0,CLE,1,00-0030656,RB,1,1,0,3,11,0,54,CLE,2,2014
750,ATL,Giovani Bernard,0,CIN,1,00-0030456,RB,5,6,0,79,27,60,90,CIN,2,2014
750,JAC,Alfred Morris,0,WAS,1,00-0029141,RB,0,0,0,0,22,120,85,WAS,2,2014
750,ATL,Devonta Freeman,0,CIN,0,00-0031285,RB,2,4,0,22,0,0,0,ATL,2,2014
750,PIT,Le'Veon Bell,0,BAL,0,00-0030496,RB,5,5,0,48,11,0,59,PIT,2,2014
750,NO,Robert Turbin,0,CLE,1,00-0029273,RB,2,2,60,35,2,0,7,CLE,2,2014
750,DAL,Darren McFadden,0,TEN,0,00-0026144,RB,2,3,0,31,12,60,37,DAL,2,2014
750,HOU,Jonathan Grimes,0,OAK,0,00-0029510,RB,0,0,0,0,3,0,9,HOU,2,2014
750,STL,Chase Reynolds,0,TB,0,00-0028795,RB,0,0,0,0,0,0,0,STL,2,2014
750,CHI,Matt Forte,0,SF,0,00-0026184,RB,5,8,0,15,12,0,21,CHI,2,2014
750,ARI,Andre Williams,0,NYG,1,00-0031055,RB,2,4,0,7,8,0,12,NYG,2,2014
750,CHI,Senorise Perry,0,SF,0,00-0031209,RB,0,0,0,0,0,0,0,CHI,2,2014
750,HOU,Alfred Blue,0,OAK,0,00-0031075,RB,0,0,0,0,11,0,40,HOU,2,2014
750,NE,Matt Asiata,0,MIN,1,00-0028198,RB,5,7,60,48,13,0,36,MIN,2,2014
750,DAL,Bishop Sankey,0,TEN,1,00-0031413,RB,0,0,0,0,2,0,3,TEN,2,2014
750,STL,Mike James,0,TB,1,00-0030391,RB,0,0,0,0,6,0,7,TB,2,2014
750,MIA,Anthony Dixon,0,BUF,1,00-0027772,RB,0,0,0,0,2,0,3,BUF,2,2014
750,SEA,Danny Woodhead,0,SD,1,00-0026019,RB,4,5,0,28,8,0,33,SD,2,2014
750,NYJ,Zac Stacy,1,GB,0,00-0030536,RB,0,0,0,0,19,60,71,NYJ,2,2014
750,DAL,Terrance West,0,TEN,1,00-0031375,RB,2,2,0,22,19,60,68,TEN,2,2014
750,NE,Jerick McKinnon,0,MIN,1,00-0031376,RB,2,3,0,5,2,0,7,MIN,2,2014
750,MIA,LeSean McCoy,0,BUF,1,00-0027029,RB,4,5,0,23,20,60,79,BUF,2,2014
750,STL,Bobby Rainey,0,TB,1,00-0029384,RB,3,3,0,30,22,0,144,TB,2,2014
750,DET,Jonathan Stewart,0,CAR,1,00-0026153,RB,1,1,0,22,15,60,37,CAR,2,2014
750,DAL,Dexter McCluster,0,TEN,1,00-0027651,RB,1,1,0,9,4,0,30,TEN,2,2014
750,MIA,Damien Williams,0,BUF,0,00-0030874,RB,0,0,0,0,5,0,19,MIA,2,2014
750,NYJ,Stevan Ridley,0,GB,0,00-0028011,RB,0,0,0,0,25,60,101,NYJ,2,2014
750,ATL,Jeremy Hill,0,CIN,1,00-0031301,RB,2,2,0,22,15,60,74,CIN,2,2014
750,KC,Jamaal Charles,0,DEN,0,00-0026213,RB,1,1,0,8,2,0,4,KC,2,2014
750,SEA,Donald Brown,0,SD,1,00-0027003,RB,3,4,0,10,7,0,21,SD,2,2014
750,SEA,Fred Jackson,0,SD,0,00-0024204,RB,2,4,0,27,12,0,24,SEA,2,2014
750,NE,Travaris Cadet,0,MIN,0,00-0029205,RB,0,0,0,0,0,0,0,NE,2,2014
750,JAC,Silas Redd,0,WAS,1,00-0031008,RB,0,0,0,0,8,60,41,WAS,2,2014
750,STL,Benny Cunningham,0,TB,0,00-0029795,RB,1,2,0,4,6,0,15,STL,2,2014
750,PHI,DeMarco Murray,1,IND,0,00-0028009,RB,1,2,0,6,29,60,167,PHI,2,2014
750,ARI,Orleans Darkwa,0,NYG,1,00-0030860,RB,3,3,0,31,0,0,0,NYG,2,2014
750,NYJ,Bilal Powell,0,GB,0,00-0028064,RB,2,2,0,32,4,0,16,NYJ,2,2014
750,ARI,Rashad Jennings,1,NYG,1,00-0027155,RB,4,4,0,45,18,0,64,NYG,2,2014
750,DET,Theo Riddick,0,CAR,0,00-0030107,RB,0,0,0,0,1,0,0,DET,2,2014
750,HOU,Chris Polk,0,OAK,0,00-0029438,RB,0,0,0,0,0,0,0,HOU,2,2014
750,PHI,Frank Gore,0,IND,1,00-0023500,RB,2,2,0,12,13,60,63,IND,2,2014
750,SEA,Marshawn Lynch,0,SD,0,00-0025399,RB,4,4,60,27,6,0,36,SEA,2,2014
750,DAL,Lance Dunbar,0,TEN,0,00-0029004,RB,0,0,0,0,11,0,27,DAL,2,2014
750,HOU,Latavius Murray,0,OAK,1,00-0030513,RB,0,0,0,0,1,0,6,OAK,2,2014
750,PHI,Darren Sproles,0,IND,0,00-0023564,RB,7,7,0,152,4,60,26,PHI,2,2014
750,ARI,Shane Vereen,0,NYG,1,00-0027994,RB,1,2,0,0,6,0,40,NYG,2,2014
750,ARI,Chris Johnson,0,NYG,0,00-0026164,RB,1,3,0,0,12,0,21,ARI,2,2014
750,KC,C.J. Anderson,0,DEN,1,00-0029854,RB,0,0,0,0,5,0,31,DEN,2,2014
750,CHI,Reggie Bush,0,SF,1,00-0024217,RB,2,3,0,6,6,0,26,SF,2,2014
750,NO,Mark Ingram,0,CLE,0,00-0027966,RB,3,4,0,21,11,60,83,NO,2,2014
750,JAC,Bernard Pierce,0,WAS,0,00-0029264,RB,1,2,0,7,22,0,96,JAC,2,2014
750,JAC,Toby Gerhart,0,WAS,0,00-0027888,RB,2,2,0,9,7,0,8,JAC,2,2014
750,KC,Knile Davis,0,DEN,0,00-0030280,RB,6,9,0,26,22,120,79,KC,2,2014
750,NE,Brandon Bolden,0,MIN,0,00-0029239,RB,0,0,0,0,4,0,0,NE,2,2014
750,CHI,Jacquizz Rodgers,0,SF,0,00-0028083,RB,0,1,0,0,5,0,23,CHI,2,2014
750,NYJ,Eddie Lacy,0,GB,1,00-0030485,RB,2,3,0,18,13,0,43,GB,2,2014
750,NO,C.J. Spiller,0,CLE,0,00-0027861,RB,1,1,0,9,12,0,69,NO,2,2014
750,NE,LeGarrette Blount,0,MIN,0,00-0027325,RB,0,1,0,0,3,0,8,NE,2,2014
750,HOU,Arian Foster,0,OAK,0,00-0026796,RB,2,3,0,12,28,60,138,HOU,2,2014
750,NO,Khiry Robinson,1,CLE,0,00-0030348,RB,0,0,0,0,8,0,31,NO,2,2014
750,HOU,Roy Helu,0,OAK,1,00-0028043,RB,2,2,0,11,8,0,25,OAK,2,2014
751,IND,Denard Robinson,0,JAC,1,00-0030547,RB,0,1,0,0,8,0,33,JAC,3,2014
751,GB,Joique Bell,0,DET,1,00-0027218,RB,0,0,0,0,15,0,33,DET,3,2014
751,SF,Andre Ellington,0,ARI,1,00-0030287,RB,3,4,0,13,18,0,62,ARI,3,2014
751,CHI,Chris Ivory,0,NYJ,1,00-0027531,RB,4,4,0,52,10,0,44,NYJ,3,2014
751,PIT,Jordan Todman,0,CAR,0,00-0028121,RB,0,1,0,0,1,0,10,PIT,3,2014
751,DAL,Joseph Randle,0,STL,0,00-0030388,RB,0,0,0,0,2,0,9,DAL,3,2014
751,SF,Carlos Hyde,0,ARI,0,00-0031045,RB,2,2,0,-2,3,60,13,SF,3,2014
751,DEN,Ronnie Hillman,0,SEA,0,00-0029683,RB,1,3,0,7,2,0,2,DEN,3,2014
751,SF,Stepfan Taylor,0,ARI,1,00-0030282,RB,0,0,0,0,1,0,2,ARI,3,2014
751,KC,Lamar Miller,0,MIA,1,00-0029615,RB,4,5,0,24,15,0,108,MIA,3,2014
751,BAL,Justin Forsett,0,CLE,0,00-0026373,RB,4,5,0,2,11,0,63,BAL,3,2014
751,BAL,Lorenzo Taliaferro,0,CLE,0,00-0031066,RB,0,0,0,0,18,60,91,BAL,3,2014
751,TEN,Cedric Peerman,0,CIN,1,00-0026932,RB,0,0,0,0,5,0,15,CIN,3,2014
751,BAL,Isaiah Crowell,0,CLE,1,00-0030656,RB,0,0,0,0,11,60,55,CLE,3,2014
751,TEN,Giovani Bernard,0,CIN,1,00-0030456,RB,1,3,0,7,14,120,47,CIN,3,2014
751,WAS,Alfred Morris,0,PHI,0,00-0029141,RB,0,0,0,0,23,0,77,WAS,3,2014
751,TB,Devonta Freeman,1,ATL,1,00-0031285,RB,1,1,0,7,11,0,12,ATL,3,2014
751,PIT,Le'Veon Bell,0,CAR,0,00-0030496,RB,2,4,0,10,21,0,147,PIT,3,2014
751,BAL,Robert Turbin,0,CLE,1,00-0029273,RB,1,1,0,4,2,0,1,CLE,3,2014
751,DAL,Darren McFadden,0,STL,0,00-0026144,RB,4,4,0,6,18,0,59,DAL,3,2014
751,CHI,Ka'Deem Carey,0,NYJ,0,00-0031057,RB,0,0,0,0,1,0,0,CHI,3,2014
751,OAK,Jamize Olawale,0,NE,0,00-0029492,RB,1,1,0,4,0,0,0,OAK,3,2014
751,CHI,Matt Forte,0,NYJ,0,00-0026184,RB,6,7,0,43,13,0,33,CHI,3,2014
