DateTime,Favorite,Spread,Underdog,Total,Money_Odds,Week,Year,Month,Weekday,Favorite_Abbr,Underdog_Abbr
10/18/09 13:00,At Minnesota,-3,Baltimore,45.5,-$145 +$125,6,2009,10,Sun,MIN,BAL
10/18/09 13:00,At Jacksonville,-9.5,St. Louis,42.5,-$500 +$350,6,2009,10,Sun,JAC,STL
10/18/09 13:00,At New Orleans,-3,NY Giants,47.5,-$175 +$155,6,2009,10,Sun,NO,NYG
10/18/09 13:00,Carolina,-3,At Tampa Bay,40.5,-$170 +$150,6,2009,10,Sun,CAR,TB
10/18/09 13:00,At Green Bay,-14,Detroit,48,-$1000 +$700,6,2009,10,Sun,GB,DET
10/18/09 16:05,Philadelphia,-14.5,At Oakland,40.5,-$1000 +$700,6,2009,10,Sun,PHI,OAK
10/18/09 16:05,At Seattle,-3,Arizona,45.5,-$150 +$130,6,2009,10,Sun,SEA,ARI
10/18/09 16:15,At NY Jets,-9.5,Buffalo,35.5,-$500 +$375,6,2009,10,Sun,NYJ,BUF
10/18/09 16:15,At New England,-9,Tennessee,38.5,-$475 +$375,6,2009,10,Sun,NE,TEN
10/18/09 20:20,At Atlanta,-4,Chicago,46.5,-$210 +$180,6,2009,10,Sun,ATL,CHI
10/26/09 20:35,Philadelphia,-8.5,At Washington,38,-$410 +$325,7,2009,10,Mon,PHI,WAS
10/25/09 13:00,San Diego,-5.5,At Kansas City,44,-$245 +$205,7,2009,10,Sun,SD,KC
10/25/09 13:00,Indianapolis,-14,At St. Louis,45,-$1100 +$800,7,2009,10,Sun,IND,STL
10/25/09 16:15,Chicago,-1.5,At Cincinnati,42.5,-$125 +$105,7,2009,10,Sun,CHI,CIN
10/25/09 13:00,Green Bay,-9,At Cleveland,41.5,-$425 +$325,7,2009,10,Sun,GB,CLE
10/25/09 13:00,At Pittsburgh,-6,Minnesota,46.5,-$270 +$225,7,2009,10,Sun,PIT,MIN
10/25/09 13:00,New England,-15.5,Tampa Bay,44.5,-$1300 +$900,7,2009,10,Sun,NE,TB
10/25/09 13:00,At Houston,-3,San Francisco,44.5,-$185 +$160,7,2009,10,Sun,HOU,SF
10/25/09 16:05,NY Jets,-6,At Oakland,34,-$280 +$240,7,2009,10,Sun,NYJ,OAK
10/25/09 16:05,At Carolina,-7,Buffalo,37,-$320 +$260,7,2009,10,Sun,CAR,BUF
10/25/09 16:15,New Orleans,-6.5,At Miami,48,-$285 +$220,7,2009,10,Sun,NO,MIA
10/25/09 16:15,At Dallas,-5,Atlanta,48,-$235 +$195,7,2009,10,Sun,DAL,ATL
10/25/09 20:20,At NY Giants,-8,Arizona,47,-$350 +$290,7,2009,10,Sun,NYG,ARI
11/2/09 20:35,At New Orleans,-11,Atlanta,56,-$550 +$400,8,2009,11,Mon,NO,ATL
11/1/09 13:00,At Baltimore,-4.5,Denver,42.5,-$230 +$185,8,2009,11,Sun,BAL,DEN
11/1/09 13:00,At Chicago,-12,Cleveland,40,-$600 +$450,8,2009,11,Sun,CHI,CLE
11/1/09 13:00,Houston,-3.5,At Buffalo,41.5,-$190 +$165,8,2009,11,Sun,HOU,BUF
11/1/09 16:15,At Green Bay,-3.5,Minnesota,47.5,-$200 +$175,8,2009,11,Sun,GB,MIN
11/1/09 13:00,At Indianapolis,-13,San Francisco,45,-$800 +$550,8,2009,11,Sun,IND,SF
11/1/09 13:00,At NY Jets,-3.5,Miami,40.5,-$185 +$165,8,2009,11,Sun,NYJ,MIA
11/1/09 13:00,At Detroit,-3,St. Louis,43.5,-$170 +$150,8,2009,11,Sun,DET,STL
11/1/09 13:00,At Dallas,-10,Seattle,46,-$525 +$400,8,2009,11,Sun,DAL,SEA
11/1/09 16:05,At San Diego,-16,Oakland,41.5,-$1600 +$1000,8,2009,11,Sun,SD,OAK
11/1/09 16:05,At Tennessee,-3,Jacksonville,44.5,-$160 +$140,8,2009,11,Sun,TEN,JAC
11/1/09 16:15,At Arizona,-10,Carolina,43.5,-$500 +$400,8,2009,11,Sun,ARI,CAR
11/1/09 13:00,NY Giants,-2.5,At Philadelphia,44,-$150 +$130,8,2009,11,Sun,NYG,PHI
11/9/09 20:35,Pittsburgh,-3,At Denver,41.5,-$155 +$135,9,2009,11,Mon,PIT,DEN
11/8/09 13:00,At Jacksonville,-7,Kansas City,41.5,-$325 +$250,9,2009,11,Sun,JAC,KC
11/8/09 13:00,Baltimore,-3,At Cincinnati,45,-$145 +$125,9,2009,11,Sun,BAL,CIN
11/8/09 13:00,At Indianapolis,-7.5,Houston,50.5,-$350 +$290,9,2009,11,Sun,IND,HOU
11/8/09 13:00,At Atlanta,-8.5,Washington,41,-$450 +$350,9,2009,11,Sun,ATL,WAS
11/8/09 13:00,Green Bay,-10,At Tampa Bay,43,-$500 +$400,9,2009,11,Sun,GB,TB
11/8/09 13:00,At Chicago,-2,Arizona,45,-$135 +$115,9,2009,11,Sun,CHI,ARI
11/8/09 13:00,At New England,-11,Miami,47,-$625 +$450,9,2009,11,Sun,NE,MIA
11/8/09 16:05,At New Orleans,-11.5,Carolina,51,-$625 +$450,9,2009,11,Sun,NO,CAR
11/8/09 16:05,At Seattle,-11,Detroit,42,-$600 +$450,9,2009,11,Sun,SEA,DET
11/8/09 16:15,At San Francisco,-4.5,Tennessee,40.5,-$220 +$180,9,2009,11,Sun,SF,TEN
11/8/09 16:15,At NY Giants,-5,San Diego,48.5,-$240 +$200,9,2009,11,Sun,NYG,SD
11/8/09 20:20,At Philadelphia,-3,Dallas,49.5,-$145 +$125,9,2009,11,Sun,PHI,DAL
11/12/09 20:20,At San Francisco,-3,Chicago,43,-$175 +$155,10,2009,11,Thu,SF,CHI
11/16/09 20:35,Baltimore,-11,At Cleveland,39.5,-$600 +$450,10,2009,11,Mon,BAL,CLE
11/15/09 13:00,At NY Jets,-6.5,Jacksonville,41,-$290 +$240,10,2009,11,Sun,NYJ,JAC
11/15/09 13:00,Denver,-3.5,At Washington,36.5,-$185 +$165,10,2009,11,Sun,DEN,WAS
11/15/09 13:00,At Pittsburgh,-7,Cincinnati,41.5,-$310 +$260,10,2009,11,Sun,PIT,CIN
11/15/09 13:00,At Tennessee,-7.5,Buffalo,41,-$360 +$300,10,2009,11,Sun,TEN,BUF
11/15/09 13:00,At Minnesota,-17,Detroit,47.5,-$1700 +$1100,10,2009,11,Sun,MIN,DET
11/15/09 13:00,New Orleans,-14,At St. Louis,50.5,-$900 +$650,10,2009,11,Sun,NO,STL
11/15/09 13:00,Atlanta,-1.5,At Carolina,44,-$125 +$105,10,2009,11,Sun,ATL,CAR
11/15/09 13:00,At Miami,-10,Tampa Bay,42.5,-$500 +$375,10,2009,11,Sun,MIA,TB
11/15/09 16:05,At Oakland,-2.5,Kansas City,36.5,-$140 +$120,10,2009,11,Sun,OAK,KC
11/15/09 16:15,At Arizona,-8.5,Seattle,46.5,-$360 +$290,10,2009,11,Sun,ARI,SEA
11/15/09 16:15,At San Diego,-1,Philadelphia,47,-$120 +$100,10,2009,11,Sun,SD,PHI
11/15/09 16:15,Dallas,-3,At Green Bay,48,-$155 +$135,10,2009,11,Sun,DAL,GB
11/15/09 20:20,At Indianapolis,-2,New England,49,-$130 +$110,10,2009,11,Sun,IND,NE
11/19/09 20:20,At Carolina,-3.5,Miami,42,-$200 +$170,11,2009,11,Thu,CAR,MIA
11/23/09 20:35,At Houston,-3.5,Tennessee,48,-$200 +$170,11,2009,11,Mon,HOU,TEN
11/22/09 13:00,At Detroit,-3,Cleveland,37.5,-$175 +$155,11,2009,11,Sun,DET,CLE
11/22/09 13:00,At Jacksonville,-8.5,Buffalo,41,-$375 +$310,11,2009,11,Sun,JAC,BUF
11/22/09 13:00,Pittsburgh,-11.5,At Kansas City,39.5,-$675 +$475,11,2009,11,Sun,PIT,KC
11/22/09 13:00,Indianapolis,-1.5,At Baltimore,44.5,-$125 +$105,11,2009,11,Sun,IND,BAL
11/22/09 13:00,At NY Giants,-7,Atlanta,46.5,-$350 +$290,11,2009,11,Sun,NYG,ATL
11/22/09 13:00,At Green Bay,-6,San Francisco,41.5,-$265 +$220,11,2009,11,Sun,GB,SF
11/22/09 13:00,At Minnesota,-10.5,Seattle,47,-$550 +$425,11,2009,11,Sun,MIN,SEA
11/22/09 13:00,At Dallas,-10.5,Washington,41.5,-$600 +$425,11,2009,11,Sun,DAL,WAS
11/22/09 13:00,New Orleans,-10.5,At Tampa Bay,51,-$550 +$400,11,2009,11,Sun,NO,TB
11/22/09 16:05,Arizona,-9,At St. Louis,47,-$400 +$325,11,2009,11,Sun,ARI,STL
11/22/09 16:15,At New England,-11,NY Jets,45.5,-$650 +$475,11,2009,11,Sun,NE,NYJ
11/22/09 16:15,Cincinnati,-8.5,At Oakland,36,-$450 +$325,11,2009,11,Sun,CIN,OAK
11/22/09 16:15,San Diego,-6,At Denver,41.5,-$275 +$235,11,2009,11,Sun,SD,DEN
11/22/09 20:20,Philadelphia,-3.5,At Chicago,47,-$195 +$170,11,2009,11,Sun,PHI,CHI
11/26/09 12:30,Green Bay,-11.5,At Detroit,48.5,-$675 +$475,12,2009,11,Thu,GB,DET
11/26/09 16:15,At Dallas,-13.5,Oakland,40.5,-$800 +$600,12,2009,11,Thu,DAL,OAK
11/26/09 20:20,NY Giants,-4.5,At Denver,43.5,-$215 +$180,12,2009,11,Thu,NYG,DEN
11/30/09 20:35,At New Orleans,-2,New England,57.5,-$130 +$110,12,2009,11,Mon,NO,NE
11/29/09 13:00,Indianapolis,-3,At Houston,48,-$155 +$135,12,2009,11,Sun,IND,HOU
11/29/09 13:00,At Cincinnati,-12.5,Cleveland,39.5,-$725 +$525,12,2009,11,Sun,CIN,CLE
11/29/09 16:15,At Minnesota,-10.5,Chicago,47,-$600 +$425,12,2009,11,Sun,MIN,CHI
11/29/09 13:00,At Philadelphia,-10,Washington,40.5,-$525 +$400,12,2009,11,Sun,PHI,WAS
11/29/09 13:00,Miami,-3.5,At Buffalo,38.5,-$190 +$170,12,2009,11,Sun,MIA,BUF
11/29/09 16:15,At Tennessee,-3.5,Arizona,44.5,-$190 +$165,12,2009,11,Sun,TEN,ARI
11/29/09 13:00,Seattle,-3.5,At St. Louis,42.5,-$200 +$170,12,2009,11,Sun,SEA,STL
11/29/09 13:00,At Atlanta,-12.5,Tampa Bay,46,-$650 +$475,12,2009,11,Sun,ATL,TB
11/29/09 13:00,At NY Jets,-3.5,Carolina,41.5,-$180 +$160,12,2009,11,Sun,NYJ,CAR
11/29/09 16:05,At San Francisco,-3,Jacksonville,42,-$175 +$155,12,2009,11,Sun,SF,JAC
11/29/09 16:05,At San Diego,-13.5,Kansas City,45,-$775 +$550,12,2009,11,Sun,SD,KC
11/29/09 20:20,At Baltimore,-7.5,Pittsburgh,35,-$360 +$280,12,2009,11,Sun,BAL,PIT
12/3/09 20:20,NY Jets,-3.5,Buffalo,37,-$190 +$170,13,2009,12,Thu,NYJ,BUF
12/7/09 20:35,At Green Bay,-3.5,Baltimore,43,-$210 +$175,13,2009,12,Mon,GB,BAL
12/6/09 13:00,Denver,-6,At Kansas City,39,-$270 +$220,13,2009,12,Sun,DEN,KC
12/6/09 13:00,At Pittsburgh,-15,Oakland,37,-$1300 +$850,13,2009,12,Sun,PIT,OAK
12/6/09 13:00,Houston,-1.5,At Jacksonville,47.5,-$125 +$105,13,2009,12,Sun,HOU,JAC
12/6/09 13:00,At Indianapolis,-6,Tennessee,47,-$250 +$210,13,2009,12,Sun,IND,TEN
12/6/09 13:00,Philadelphia,-4.5,At Atlanta,43.5,-$225 +$185,13,2009,12,Sun,PHI,ATL
12/6/09 13:00,At Cincinnati,-13.5,Detroit,42,-$800 +$600,13,2009,12,Sun,CIN,DET
12/6/09 13:00,New Orleans,-9,At Washington,47,-$460 +$360,13,2009,12,Sun,NO,WAS
12/6/09 13:00,At Carolina,-4,Tampa Bay,40,-$200 +$170,13,2009,12,Sun,CAR,TB
12/6/09 13:00,At Chicago,-9,St. Louis,41,-$460 +$360,13,2009,12,Sun,CHI,STL
12/6/09 16:05,San Diego,-14,At Cleveland,42.5,-$850 +$600,13,2009,12,Sun,SD,CLE
12/6/09 16:15,San Francisco,-1,At Seattle,41.5,-$120 +$100,13,2009,12,Sun,SF,SEA
12/6/09 20:20,Minnesota,-3.5,At Arizona,48.5,-$180 +$160,13,2009,12,Sun,MIN,ARI
12/6/09 16:15,Dallas,-1.5,At NY Giants,45.5,-$125 +$105,13,2009,12,Sun,DAL,NYG
12/6/09 13:00,New England,-5.5,At Miami,46,-$240 +$200,13,2009,12,Sun,NE,MIA
12/10/09 20:20,Pittsburgh,-9.5,At Cleveland,34,-$550 +$400,14,2009,12,Thu,PIT,CLE
12/14/09 20:35,Arizona,-4,At San Francisco,45,-$225 +$185,14,2009,12,Mon,ARI,SF
12/13/09 13:00,At Indianapolis,-6.5,Denver,43.5,-$295 +$240,14,2009,12,Sun,IND,DEN
12/13/09 13:00,At Minnesota,-6,Cincinnati,42.5,-$260 +$215,14,2009,12,Sun,MIN,CIN
12/13/09 13:00,NY Jets,-3.5,At Tampa Bay,36.5,-$190 +$165,14,2009,12,Sun,NYJ,TB
12/13/09 13:00,Buffalo,-2.5,At Kansas City,38,-$150 +$140,14,2009,12,Sun,BUF,KC
12/13/09 13:00,Green Bay,-4,At Chicago,41.5,-$215 +$185,14,2009,12,Sun,GB,CHI
12/13/09 13:00,New Orleans,-10,At Atlanta,50,-$525 +$400,14,2009,12,Sun,NO,ATL
12/13/09 13:00,At Baltimore,-14,Detroit,40,-$900 +$600,14,2009,12,Sun,BAL,DET
12/13/09 13:00,At Jacksonville,-2,Miami,43,-$130 +$110,14,2009,12,Sun,JAC,MIA
12/13/09 13:00,At New England,-12.5,Carolina,43.5,-$675 +$450,14,2009,12,Sun,NE,CAR
12/13/09 13:00,At Houston,-7,Seattle,44.5,-$330 +$260,14,2009,12,Sun,HOU,SEA
12/13/09 16:05,At Tennessee,-14,St. Louis,40,-$800 +$600,14,2009,12,Sun,TEN,STL
12/13/09 16:05,Washington,-2,At Oakland,37.5,-$135 +$115,14,2009,12,Sun,WAS,OAK
12/13/09 16:15,At Dallas,-3.5,San Diego,49,-$180 +$155,14,2009,12,Sun,DAL,SD
12/13/09 20:20,Philadelphia,-1,At NY Giants,43,-$120 +$100,14,2009,12,Sun,PHI,NYG
12/19/09 20:20,At New Orleans,-7.5,Dallas,53.5,-$350 +$280,15,2009,12,Sat,NO,DAL
12/17/09 20:20,Indianapolis,-3,At Jacksonville,43,-$175 +$155,15,2009,12,Thu,IND,JAC
12/21/09 20:35,NY Giants,-3,At Washington,44,-$140 +$120,15,2009,12,Mon,NYG,WAS
12/20/09 16:15,At Pittsburgh,-3,Green Bay,42,-$145 +$125,15,2009,12,Sun,PIT,GB
12/20/09 13:00,At Tennessee,-5,Miami,43,-$230 +$190,15,2009,12,Sun,TEN,MIA
12/20/09 13:00,New England,-7,At Buffalo,41,-$325 +$255,15,2009,12,Sun,NE,BUF
12/20/09 13:00,Arizona,-14,At Detroit,47,-$1000 +$700,15,2009,12,Sun,ARI,DET
12/20/09 16:15,At Philadelphia,-7.5,San Francisco,41,-$350 +$280,15,2009,12,Sun,PHI,SF
12/20/09 13:00,At NY Jets,-5.5,Atlanta,36,-$250 +$210,15,2009,12,Sun,NYJ,ATL
12/20/09 16:15,At Baltimore,-11,Chicago,39.5,-$600 +$425,15,2009,12,Sun,BAL,CHI
12/20/09 13:00,At Kansas City,-2.5,Cleveland,38.5,-$145 +$125,15,2009,12,Sun,KC,CLE
12/20/09 13:00,Houston,-14,At St. Louis,43.5,-$1000 +$700,15,2009,12,Sun,HOU,STL
12/20/09 16:05,At San Diego,-7,Cincinnati,44,-$310 +$250,15,2009,12,Sun,SD,CIN
12/20/09 16:05,At Denver,-14,Oakland,37,-$1000 +$700,15,2009,12,Sun,DEN,OAK
12/20/09 16:15,At Seattle,-6.5,Tampa Bay,39,-$290 +$235,15,2009,12,Sun,SEA,TB
12/20/09 20:20,Minnesota,-8.5,At Carolina,42.5,-$400 +$325,15,2009,12,Sun,MIN,CAR
12/25/09 19:30,At Tennessee,-1.5,San Diego,47.5,-$125 +$105,16,2009,12,Fri,TEN,SD
12/28/09 20:35,Minnesota,-8.5,At Chicago,41.5,-$400 +$330,16,2009,12,Mon,MIN,CHI
12/27/09 13:00,At Green Bay,-13.5,Seattle,43.5,-$850 +$600,16,2009,12,Sun,GB,SEA
12/27/09 13:00,At Cleveland,-3,Oakland,37,-$170 +$150,16,2009,12,Sun,CLE,OAK
12/27/09 13:00,At Cincinnati,-13.5,Kansas City,39.5,-$675 +$475,16,2009,12,Sun,CIN,KC
12/27/09 13:00,At Atlanta,-8,Buffalo,40,-$370 +$305,16,2009,12,Sun,ATL,BUF
12/27/09 13:00,At Miami,-1.5,Houston,46.5,-$125 +$105,16,2009,12,Sun,MIA,HOU
12/27/09 13:00,At NY Giants,-8.5,Carolina,42.5,-$370 +$310,16,2009,12,Sun,NYG,CAR
12/27/09 13:00,At New Orleans,-14,Tampa Bay,48.5,-$850 +$600,16,2009,12,Sun,NO,TB
12/27/09 13:00,At New England,-9.5,Jacksonville,44,-$450 +$325,16,2009,12,Sun,NE,JAC
12/27/09 13:00,At Pittsburgh,-3,Baltimore,43,-$145 +$125,16,2009,12,Sun,PIT,BAL
12/27/09 16:15,At Philadelphia,-7,Denver,43.5,-$300 +$250,16,2009,12,Sun,PHI,DEN
12/27/09 16:05,At Arizona,-16.5,St. Louis,43.5,-$1300 +$850,16,2009,12,Sun,ARI,STL
12/27/09 16:05,At San Francisco,-14,Detroit,41,-$900 +$650,16,2009,12,Sun,SF,DET
12/27/09 16:15,At Indianapolis,-3,NY Jets,40.5,-$185 +$165,16,2009,12,Sun,IND,NYJ
12/27/09 20:20,Dallas,-7,At Washington,42,-$320 +$260,16,2009,12,Sun,DAL,WAS
1/3/09 13:00,At Buffalo,-8,Indianapolis,32,-$380 +$310,17,2009,1,Sat,BUF,IND
1/3/09 13:00,At Carolina,-10,New Orleans,41,-$420 +$350,17,2009,1,Sat,CAR,NO
1/3/09 13:00,At Cleveland,-2,Jacksonville,35,-$135 +$115,17,2009,1,Sat,CLE,JAC
1/3/09 16:15,At Dallas,-3,Philadelphia,47.5,-$155 +$135,17,2009,1,Sat,DAL,PHI
1/3/09 13:00,Chicago,-4.5,At Detroit,44.5,-$230 +$190,17,2009,1,Sat,CHI,DET
1/3/09 13:00,At Houston,-8,New England,46.5,-$320 +$260,17,2009,1,Sat,HOU,NE
1/3/09 13:00,Pittsburgh,-3,At Miami,45.5,-$160 +$140,17,2009,1,Sat,PIT,MIA
1/3/09 13:00,At Minnesota,-8,NY Giants,48,-$360 +$290,17,2009,1,Sat,MIN,NYG
1/3/09 20:20,At NY Jets,-10,Cincinnati,33.5,-$550 +$425,17,2009,1,Sat,NYJ,CIN
1/3/09 13:00,San Francisco,-7,At St. Louis,39.5,-$300 +$250,17,2009,1,Sat,SF,STL
1/3/09 13:00,Atlanta,-3,At Tampa Bay,42,-$155 +$135,17,2009,1,Sat,ATL,TB
1/3/09 16:15,At Arizona,-3,Green Bay,42,-$155 +$135,17,2009,1,Sat,ARI,GB
1/3/09 16:15,At Denver,-9,Kansas City,38,-$425 +$330,17,2009,1,Sat,DEN,KC
1/3/09 16:15,Baltimore,-10,At Oakland,39,-$550 +$425,17,2009,1,Sat,BAL,OAK
1/3/09 16:15,At San Diego,-3,Washington,39,-$170 +$150,17,2009,1,Sat,SD,WAS
1/3/09 16:15,Tennessee,-6,At Seattle,45,-$270 +$230,17,2009,1,Sat,TEN,SEA
